# → Sesion iniciada. Mueve el balon frente al robot.
# Primera lectura de referencia tomada...
# Muestra 39/100 | VAR: IZQ=0.5 CENT=62.9 DER=133.3
179.7,31.5,36.8,0.8,5.9,1.1,88,119,115,3
# Muestra 40/100 | VAR: IZQ=0.8 CENT=5.9 DER=1.1
179.7,15.6,22.9,0.0,15.9,13.9,81,104,99,3
# Muestra 41/100 | VAR: IZQ=0.0 CENT=15.9 DER=13.9
179.7,20.4,187.8,0.0,4.8,164.9,87,113,109,3
# Muestra 42/100 | VAR: IZQ=0.0 CENT=4.8 DER=164.9
16.7,15.9,187.8,163.0,4.5,0.0,78,104,100,3
# Muestra 43/100 | VAR: IZQ=163.0 CENT=4.5 DER=0.0
179.8,74.4,37.7,163.0,58.4,150.1,83,114,109,3
# Muestra 44/100 | VAR: IZQ=163.0 CENT=58.4 DER=150.1
179.4,100.3,19.8,0.4,25.9,18.0,82,112,106,3
# Muestra 45/100 | VAR: IZQ=0.4 CENT=25.9 DER=18.0
16.7,13.8,168.3,162.6,86.5,148.5,82,111,107,3
# Muestra 46/100 | VAR: IZQ=162.6 CENT=86.5 DER=148.5
179.8,181.3,16.2,163.1,167.4,152.1,1477,579,337,3
# Muestra 47/100 | VAR: IZQ=163.1 CENT=167.4 DER=152.1
16.7,6.6,171.3,163.1,174.6,155.1,1363,435,245,3
# Muestra 48/100 | VAR: IZQ=163.1 CENT=174.6 DER=155.1
179.8,10.0,0.0,163.0,3.3,171.3,1086,408,257,3
# Muestra 49/100 | VAR: IZQ=163.0 CENT=3.3 DER=171.3
17.1,10.7,188.3,162.7,0.7,0.0,84,93,88,3
# Muestra 50/100 | VAR: IZQ=162.7 CENT=0.7 DER=0.0
19.0,15.2,187.0,1.9,4.6,1.3,83,110,106,3
# Muestra 51/100 | VAR: IZQ=1.9 CENT=4.6 DER=1.3
16.1,12.8,169.3,2.9,2.5,17.7,83,104,100,3
# Muestra 52/100 | VAR: IZQ=2.9 CENT=2.5 DER=17.7
180.0,14.5,0.0,163.9,1.7,169.3,72,100,96,3
# Muestra 53/100 | VAR: IZQ=163.9 CENT=1.7 DER=169.3
179.7,101.0,183.5,0.4,86.4,0.0,86,117,111,3
# Muestra 54/100 | VAR: IZQ=0.4 CENT=86.4 DER=0.0
180.0,15.9,16.9,0.4,85.0,166.6,75,103,98,3
# Muestra 55/100 | VAR: IZQ=0.4 CENT=85.0 DER=166.6
180.1,17.2,16.6,0.1,1.3,0.3,73,102,97,3
# Muestra 56/100 | VAR: IZQ=0.1 CENT=1.3 DER=0.3
180.1,100.9,15.9,0.0,83.7,0.7,83,113,107,3
# Muestra 57/100 | VAR: IZQ=0.0 CENT=83.7 DER=0.7
180.5,9.3,0.0,0.4,91.6,15.9,71,97,92,3
# Muestra 58/100 | VAR: IZQ=0.4 CENT=91.6 DER=15.9
180.0,14.5,16.6,0.4,5.3,0.0,88,99,93,3
# Muestra 59/100 | VAR: IZQ=0.4 CENT=5.3 DER=0.0
15.8,14.2,169.4,164.3,0.4,152.8,78,105,101,3
# Muestra 60/100 | VAR: IZQ=164.3 CENT=0.4 DER=152.8
180.5,22.7,0.0,164.7,8.5,169.4,100,104,97,3
# Muestra 61/100 | VAR: IZQ=164.7 CENT=8.5 DER=169.4
180.0,11.0,11.7,0.4,11.6,0.0,75,97,92,3
# Muestra 62/100 | VAR: IZQ=0.4 CENT=11.6 DER=0.0
16.7,13.1,189.4,163.3,2.1,177.6,89,104,99,3
# Muestra 63/100 | VAR: IZQ=163.3 CENT=2.1 DER=177.6
16.7,11.7,188.8,0.0,1.4,0.6,82,109,104,3
# Muestra 64/100 | VAR: IZQ=0.0 CENT=1.4 DER=0.6
181.2,14.5,188.8,164.5,2.8,0.0,86,108,103,3
# Muestra 65/100 | VAR: IZQ=164.5 CENT=2.8 DER=0.0
180.8,16.3,0.0,0.4,1.7,188.8,93,101,94,3
# Muestra 66/100 | VAR: IZQ=0.4 CENT=1.7 DER=188.8
180.9,14.2,0.0,0.0,2.1,0.0,80,103,98,3
# Muestra 67/100 | VAR: IZQ=0.0 CENT=2.1 DER=0.0
181.3,15.2,0.0,0.4,1.0,0.0,74,99,95,3
# Muestra 68/100 | VAR: IZQ=0.4 CENT=1.0 DER=0.0
180.9,15.9,0.0,0.3,0.7,0.0,84,101,96,3
# Muestra 69/100 | VAR: IZQ=0.3 CENT=0.7 DER=0.0
180.9,15.2,17.2,0.1,0.7,0.0,73,100,96,3
# Muestra 70/100 | VAR: IZQ=0.1 CENT=0.7 DER=0.0
181.9,15.2,0.0,1.0,0.0,17.2,85,98,92,3
# Muestra 71/100 | VAR: IZQ=1.0 CENT=0.0 DER=17.2
17.0,14.2,193.8,164.9,1.0,0.0,753,328,209,3
# Muestra 72/100 | VAR: IZQ=164.9 CENT=1.0 DER=0.0
182.5,10.0,0.0,165.4,4.2,193.8,74,95,89,3
# Muestra 73/100 | VAR: IZQ=165.4 CENT=4.2 DER=193.8
16.1,17.9,135.4,166.4,7.9,0.0,88,113,108,3
# Muestra 74/100 | VAR: IZQ=166.4 CENT=7.9 DER=0.0
16.1,12.8,191.3,0.0,5.1,55.9,130,105,148,3
# Muestra 75/100 | VAR: IZQ=0.0 CENT=5.1 DER=55.9
182.5,11.0,12.4,166.4,1.7,178.9,217,126,103,3
